이름,주소,카테고리,위도,경도,source
자이휘트니스,경기 안양시 만안구 석수동 415-1,헬스장,37.4293752023899,126.901371245095,keyword
포텐스터디카페 안양석수점,경기 안양시 만안구 석수동 168-27,스터디카페,37.41843075520292,126.91190732845219,keyword
놀(NOLL) PC방,경기 안양시 만안구 석수동 182-2,PC방,37.41603578448008,126.91427219449535,keyword
바이브PC 석수역점,경기 안양시 만안구 석수동 417-3,PC방,37.4339075500398,126.90165455286,keyword
엑시트피씨카페 안양점,경기 안양시 만안구 안양동 30-4,PC방,37.41515205340944,126.91703399044337,keyword
펀팡존 안양예술공원점,경기 안양시 만안구 안양동 1360,PC방,37.4200281197207,126.927631902735,keyword
아이센스리그PC방 소하본점,경기 광명시 소하동 35-2,PC방,37.4514274939863,126.891056675022,keyword
세븐일레븐 서울대정문점,서울 관악구 신림동 808-124,편의점,37.46688874922307,126.9476739127923,category
런드리익스프레스샵 샤로수점,서울 관악구 봉천동 1619-23,코인빨래방,37.47759169420637,126.95614563874814,keyword
화이트365 봉천점,서울 관악구 봉천동 896-28,코인빨래방,37.47990818680826,126.94731774353421,keyword
런드리익스프레스 낙성대점,서울 관악구 봉천동 196-37,코인빨래방,37.474213875853756,126.96438335957475,keyword
호텔런드리 서울대입구점,서울 관악구 봉천동 1573-23,코인빨래방,37.47883702575543,126.94970401319034,keyword
스포애니 낙성대점,서울 관악구 봉천동 1639-1,헬스장,37.473900785987304,126.96594925452355,keyword
휘트니스FM 서울대점,서울 관악구 봉천동 856-1,헬스장,37.4802322381178,126.952985204417,keyword
우리크로스핏 지엘짐 역도체육관본점,서울 관악구 봉천동 1567-8,헬스장,37.4791498288548,126.950064459139,keyword
스포애니 서울대입구점,서울 관악구 봉천동 1665-5,헬스장,37.4802191128993,126.95634987212,keyword
책상숲스터디카페 낙성대점,서울 관악구 봉천동 180-130,스터디카페,37.47214411143061,126.96699008966958,keyword
비바체스터디카페 서울대입구역점,서울 관악구 봉천동 1597-16,스터디카페,37.4778345994888,126.952852169644,keyword
스타게임랜드,서울 관악구 봉천동 869-10,PC방,37.4810882569841,126.950917911125,keyword
화이트365 낙성대역점,서울 관악구 봉천동 1686-27,코인빨래방,37.4776771910043,126.963835655649,keyword
짐박스피트니스 봉천현대시장점,서울 관악구 봉천동 463-4,헬스장,37.4861422509064,126.947285099058,keyword
모아핏휘트니스 낙성대역점,서울 관악구 봉천동 1686-14,헬스장,37.47754992112655,126.9630997238755,keyword
CU 관악산점,서울 관악구 신림동 218-1,편의점,37.468724454282,126.944482574599,category
CU 관악산으뜸휴게소점,서울 관악구 신림동 210,편의점,37.4685813577258,126.94483311143159,category
CU 신림장미점,서울 관악구 신림동 237-27,편의점,37.47051954888285,126.94133519969621,category
세븐일레븐 관악대학촌점,서울 관악구 신림동 103-276,편의점,37.471503454708504,126.94134008308046,category
예원약국,서울 관악구 봉천동 1574-4,약국,37.47892034129584,126.94859259882976,category
서울연세가정의원,서울 관악구 신림동 1526-2,병원,37.470913598555384,126.93341603563279,category
보람치과의원,서울 관악구 신림동 112-37,병원,37.4727879174812,126.933803260153,category
관악연세바른의원,서울 관악구 신림동 1513-1,병원,37.471548861463575,126.93350590951471,category
이진숙산부인과의원,서울 관악구 신림동 112-42,병원,37.4729285155006,126.933875487389,category
운동하는날 서울대봉천점,서울 관악구 봉천동 1564-5,헬스장,37.4796593200749,126.944928982697,keyword
스타덤PC 서울대입구점,서울 관악구 봉천동 1565-16,PC방,37.4793756406231,126.947206189468,keyword
큐PC방,서울 관악구 봉천동 1562-18,PC방,37.4792116757494,126.945267355442,keyword
CU 관악서림점,서울 관악구 신림동 103-91,편의점,37.47281646312313,126.94001638792338,category
하나약국,서울 관악구 봉천동 1540-41,약국,37.479360730655,126.944171709897,category
온핸드짐PT,서울 관악구 봉천동 1539-20,헬스장,37.47951662272608,126.9423321283705,keyword
워크아웃,서울 관악구 봉천동 1540-17,헬스장,37.4794521696069,126.943198207032,keyword
하늘약국,서울 관악구 봉천동 928-1,약국,37.48142620831006,126.94304860203538,category
마나스정신건강의학과의원,서울 관악구 봉천동 928-1,병원,37.4813955870965,126.943075760051,category
도경치과의원,서울 관악구 신림동 96-48,병원,37.47541083916022,126.93725583246368,category
서울종합동물병원,서울 관악구 신림동 408-143,병원,37.4772325073905,126.935264536451,category
천샘PT,서울 관악구 봉천동 927-23,헬스장,37.4817486382447,126.94277700829,keyword
짐프라이빗 서울대봉천점,서울 관악구 봉천동 1566-3,헬스장,37.4793045848628,126.947484363153,keyword
GS25 관악이편한점,서울 관악구 신림동 95-53,편의점,37.4770550038774,126.940392865238,category
GS25 서울대이편한점,서울 관악구 봉천동 1539-12,편의점,37.4789586911326,126.941909720615,category
GS25 서원쑥고개점,서울 관악구 신림동 94-140,편의점,37.4773598299385,126.937457702891,category
GS25 관악봉림점,서울 관악구 봉천동 1533-1,편의점,37.4806440822601,126.939327246344,category
CU 서울대이편한세상점,서울 관악구 봉천동 1730-1,편의점,37.47682485933749,126.94326689786237,category
CU 관악모임점,서울 관악구 봉천동 1536-12,편의점,37.47848284831877,126.93988862672074,category
CU 관악청룡점,서울 관악구 봉천동 1531-32,편의점,37.4813037109425,126.939503088807,category
프라자약국,서울 관악구 봉천동 1708,약국,37.483346433708846,126.94341460417824,category
그린약국,서울 관악구 봉천동 927-1,약국,37.48199486646321,126.94330143034868,category
더나은내과의원,서울 관악구 봉천동 926-33,병원,37.4825523289786,126.942758305246,category
서울모두신경과의원,서울 관악구 봉천동 926-33,병원,37.4825532305347,126.94275943519175,category
봉천서울안과,서울 관악구 봉천동 927-21,병원,37.4819856018237,126.942773435705,category
워시엔조이 관악청룡점,서울 관악구 봉천동 895-15,코인빨래방,37.48086547274046,126.94623734115298,keyword
휘트니스에일린 봉천점,서울 관악구 봉천동 926-33,헬스장,37.4825667538749,126.942776384374,keyword
GS25 관악장군점,서울 관악구 봉천동 1520-1,편의점,37.4832057790082,126.937841771501,category
GS25 뉴봉천한아름점,서울 관악구 봉천동 932-1,편의점,37.4840330070378,126.941573379467,category
CU 관악장군점,서울 관악구 봉천동 1520-27,편의점,37.4828782045993,126.938592786455,category
CU 남부순환로점,서울 관악구 신림동 10-621,편의점,37.4840955848697,126.937103846457,category
세븐일레븐 봉천남부점,서울 관악구 봉천동 930-39,편의점,37.4825404588714,126.9406146344,category
GS25 봉천역점,서울 관악구 봉천동 926-33,편의점,37.4825199320891,126.942839735506,category
GS25 신림로마점,서울 관악구 신림동 10-401,편의점,37.4841457679816,126.934935204227,category
GS25 은천삼성점,서울 관악구 봉천동 941-4,편의점,37.4860081378143,126.940016018612,category
GS25 관악아미움점,서울 관악구 봉천동 1522-30,편의점,37.4818269940554,126.940882025879,category
CU 봉천두산점,서울 관악구 봉천동 924-1,편의점,37.4835448803728,126.943885934736,category
세븐일레븐 봉천역점,서울 관악구 봉천동 931-8,편의점,37.4830379537777,126.940890116898,category
세븐일레븐 관악봉천점,서울 관악구 봉천동 1526-3,편의점,37.48084712528103,126.94174545126968,category
해솔약국,서울 관악구 봉천동 926-33,약국,37.4825532305347,126.94275943519175,category
이로동물의료센터,서울 관악구 신림동 10-631,병원,37.484225211238524,126.93688099812286,category
매일튼튼의원,서울 관악구 봉천동 927-3,병원,37.48197040325006,126.94301879276468,category
메디덴트구강내과치과의원,서울 관악구 봉천동 931-8,병원,37.4830379492521,126.940881071779,category
서울성모이비인후과의원,서울 관악구 봉천동 926-33,병원,37.4825532305347,126.942759435192,category
더런드리 청룡점,서울 관악구 봉천동 915-2,코인빨래방,37.4806256785863,126.945961645574,keyword
호텔런드리 봉천중앙점,서울 관악구 봉천동 890-22,코인빨래방,37.48451710581357,126.94790245206718,keyword
런드리익스프레스샵 봉천해피점,서울 관악구 봉천동 885-55,코인빨래방,37.4830935611268,126.948013112703,keyword
더런드리 봉천은천점,서울 관악구 봉천동 909-32,코인빨래방,37.48418444731505,126.94549212092683,keyword
봉천동스터디카페,서울 관악구 봉천동 1562-34,스터디카페,37.4791911616845,126.945720733953,keyword
M&P테라스,서울 관악구 봉천동 1575-9,스터디카페,37.4790942678241,126.94663205229,keyword
이마트24 봉일시장점,서울 관악구 봉천동 954-1,편의점,37.4869828230441,126.937874824598,category
CU 관악코리아점,서울 관악구 봉천동 966-9,편의점,37.4873184804846,126.935414132911,category
CU 관악봉천점,서울 관악구 봉천동 943-1,편의점,37.48474220740739,126.93998876407892,category
CU 관악봉천로점,서울 관악구 봉천동 965-1,편의점,37.4875013242745,126.936969829144,category
원약국,서울 관악구 봉천동 622-3,약국,37.486316383915764,126.94202387716989,category
신동진내과의원,서울 관악구 봉천동 941-21,병원,37.4860537886609,126.939426894814,category
365바른정형외과의원,서울 관악구 봉천동 940-11,병원,37.486349393309,126.939571384498,category
미래가그려짐,서울 관악구 봉천동 940-11,헬스장,37.4863376836711,126.939578178071,keyword
봉일휘트니스,서울 관악구 봉천동 951-25,헬스장,37.4859244031218,126.938379986042,keyword
엠제이핏PT,서울 관악구 봉천동 941-1,헬스장,37.4859768500843,126.940505630076,keyword
싸이클린헬스존,서울 관악구 봉천동 957-6,헬스장,37.4861316791386,126.936758410704,keyword
핏바디짐,서울 관악구 봉천동 947-1,헬스장,37.4836887716665,126.93794086858456,keyword
greego,서울 관악구 봉천동 875-1,스터디카페,37.4811699840709,126.950284714805,keyword
만점24스터디카페 봉천점,서울 관악구 봉천동 480-99,스터디카페,37.4888386590403,126.948629901139,keyword
모임공간 모락 서울대입구점,서울 관악구 봉천동 869-10,스터디카페,37.4810639278782,126.950913404595,keyword
리벨PC카페,서울 관악구 봉천동 496-6,PC방,37.4873008589553,126.947087542341,keyword
이스테이션PC방,서울 관악구 봉천동 882-4,PC방,37.48087193135325,126.94860256793326,keyword
맥스피드 서울대입구역점,서울 관악구 봉천동 868-25,PC방,37.4805991085792,126.951157919047,keyword
GS25 상도아람점,서울 동작구 상도동 289,편의점,37.4955833168268,126.933602212426,category
CU 상도모아점,서울 동작구 상도동 279-38,편의점,37.4959389058925,126.938008760776,category
GS25 상도스카이점,서울 동작구 상도동 279-275,편의점,37.4959091659397,126.93630235633,category
GS25 봉천가람점,서울 관악구 봉천동 635-25,편의점,37.49040530347,126.942322627655,category
CU 관악은천길점,서울 관악구 봉천동 622-3,편의점,37.4863471327994,126.942257906285,category
CU 관악국회단지점,서울 관악구 봉천동 634-81,편의점,37.4876399721128,126.940230679413,category
리드팜힘찬약국,서울 관악구 봉천동 495-1,약국,37.4869928602132,126.947414531869,category
대우당약국,서울 동작구 상도동 320-21,약국,37.50004066735948,126.93214393271762,category
새종로약국,서울 동작구 상도동 346-8,약국,37.500256109527264,126.93232128903828,category
호텔런드리 상도점,서울 동작구 상도동 202-128,코인빨래방,37.500106476483,126.940572453255,keyword
워시엔조이 신상도점,서울 동작구 상도동 210-203,코인빨래방,37.4982517283967,126.943266523856,keyword
월드크리닝 양녕로점,서울 동작구 상도동 210-9,코인빨래방,37.4974121775085,126.943657304676,keyword
워시엔조이 관악드림타운점,서울 관악구 봉천동 466-5,코인빨래방,37.48741897770208,126.94934095691089,keyword
엔짐 상도점,서울 동작구 상도동 413,헬스장,37.49737099206283,126.94420693184246,keyword
